index,spark.executor.memory,spark.driver.memory,spark.executor.cores,spark.default.parallelism,spark.driver.supervise,spark.shuffle.io.maxRetries,spark.memory.useLegacyMode,spark.driver.maxResultSize,spark.driver.cores,duration,dataSize(G),N_Node,N_Neis,Node_fetures
196,2,1,6,19,1,45,1,2,4,14.484,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 19 19 19 19 
197,2,2,8,25,1,47,1,4,3,14.168,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 25 25 25 25 
198,8,1,7,7,0,45,0,7,7,13.482,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 7 7 7 7 
199,8,4,1,21,1,21,1,14,7,27.033,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 21 21 21 21 
200,1,2,3,8,0,40,0,1,3,20.946,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 8 8 8 8 
201,4,2,1,27,1,18,0,15,1,35.816,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 27 27 27 27 
202,8,4,2,13,0,3,1,6,7,26.196,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 13 13 13 13 
203,4,8,2,14,0,22,1,10,5,25.167,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 14 14 14 14 
204,2,8,2,2,1,47,0,12,8,22.728,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 2 2 2 2 
205,1,2,4,8,0,22,0,12,2,20.691,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 8 8 8 8 
206,4,1,6,29,1,16,0,5,5,15.131,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 29 29 29 29 
207,2,4,5,6,1,16,1,1,1,13.762,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 6 6 6 6 
208,4,4,3,17,1,43,0,7,9,19.487,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 17 17 17 17 
209,2,4,6,11,1,7,0,9,3,18.07,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 11 11 11 11 
210,2,1,3,2,1,44,0,12,8,16.677,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 2 2 2 2 
211,4,4,5,22,1,19,0,5,2,13.759,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 22 22 22 22 
212,8,2,6,15,1,35,0,13,9,14.647,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 15 15 15 15 
213,2,4,4,29,1,36,0,15,5,21.717,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 29 29 29 29 
214,4,4,5,12,0,18,1,15,6,13.894,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 12 12 12 12 
215,4,1,1,3,1,44,0,14,7,28.932,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 3 3 3 3 
216,2,2,7,13,0,35,1,5,1,13.508,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 13 13 13 13 
217,8,1,7,12,0,42,1,1,6,14.421,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 12 12 12 12 
218,2,1,1,21,0,48,0,14,4,35.398,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 21 21 21 21 
219,1,1,7,19,1,30,1,9,1,22.364,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 19 19 19 19 
220,1,1,6,13,1,14,1,9,7,15.194,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 13 13 13 13 
221,1,2,4,29,1,28,0,13,4,18.427,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 29 29 29 29 
222,1,8,7,29,0,42,0,4,1,14.618,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 29 29 29 29 
223,2,1,4,19,1,33,0,11,4,17.757,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 19 19 19 19 
224,4,2,6,22,1,4,1,8,6,15.065,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 22 22 22 22 
225,1,2,5,2,0,18,1,12,1,13.447,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 2 2 2 2 
226,4,4,4,16,1,23,0,5,1,16.126,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 16 16 16 16 
227,8,2,6,18,1,15,1,6,5,15.137,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 18 18 18 18 
228,2,1,7,4,1,21,1,11,6,12.657,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 4 4 4 4 
229,2,8,3,17,1,32,1,6,3,15.126,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 17 17 17 17 
230,1,1,6,25,1,45,0,13,1,13.352,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 25 25 25 25 
231,4,1,5,21,1,49,0,15,3,13.612,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 21 21 21 21 
232,8,2,8,20,1,5,1,14,9,14.49,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 20 20 20 20 
233,2,2,8,6,1,27,1,7,5,12.952,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 6 6 6 6 
234,2,1,4,22,1,8,1,5,1,15.926,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 22 22 22 22 
235,4,2,8,5,0,40,0,8,5,12.971,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 5 5 5 5 
236,2,1,3,22,0,44,1,11,9,19.402,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 22 22 22 22 
237,2,1,8,4,0,47,1,12,4,13.149,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 4 4 4 4 
238,4,2,3,23,0,28,0,2,5,20.209,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 23 23 23 23 
239,2,8,8,24,1,15,0,12,3,14.197,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 24 24 24 24 
240,2,4,1,5,1,7,1,8,1,28.775,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 5 5 5 5 
241,8,1,4,14,1,43,1,5,5,23.129,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 14 14 14 14 
242,4,4,1,26,0,37,0,4,8,34.425,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 26 26 26 26 
243,4,4,6,12,1,4,1,12,2,21.589,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 12 12 12 12 
244,1,1,1,20,0,13,1,3,5,34.813,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 20 20 20 20 
245,8,4,2,15,1,37,0,12,5,27.605,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 15 15 15 15 
246,4,8,1,6,1,33,1,3,4,31.479,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 6 6 6 6 
247,4,2,8,26,0,18,0,14,2,19.942,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 26 26 26 26 
248,2,2,2,18,1,10,1,11,4,26.325,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 18 18 18 18 
249,2,2,4,27,1,23,1,1,3,19.641,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 27 27 27 27 
250,2,2,1,20,1,26,0,10,2,34.029,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 20 20 20 20 
251,8,1,2,17,0,28,0,13,1,28.272,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 17 17 17 17 
252,4,1,1,4,1,13,1,2,2,27.531,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 4 4 4 4 
253,4,1,1,25,0,27,0,10,7,34.524,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 25 25 25 25 
254,2,2,3,28,0,12,1,5,5,28.222,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 28 28 28 28 
255,1,8,5,9,0,19,1,9,3,13.528,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 9 9 9 9 
256,8,8,6,14,1,25,1,11,5,12.87,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 14 14 14 14 
257,4,4,6,3,1,39,0,13,9,13.322,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 3 3 3 3 
258,1,1,7,14,1,18,1,12,8,13.77,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 14 14 14 14 
259,2,1,1,10,0,36,0,15,9,31.43,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 10 10 10 10 
260,4,1,6,4,0,33,0,12,7,21.869,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 4 4 4 4 
261,1,1,1,25,0,28,1,5,3,37.054,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 25 25 25 25 
262,4,8,5,10,0,13,1,10,3,19.804,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 10 10 10 10 
263,2,4,7,3,1,12,0,1,8,14.196,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 3 3 3 3 
264,1,8,2,22,1,3,1,5,4,29.332,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 22 22 22 22 
265,1,2,4,22,0,19,1,9,9,18.742,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 22 22 22 22 
266,2,1,2,11,1,33,0,13,5,25.281,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 11 11 11 11 
267,1,4,8,15,1,18,0,9,6,15.34,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 15 15 15 15 
268,2,2,4,11,0,45,0,12,1,18.85,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 11 11 11 11 
269,1,1,5,10,0,43,0,13,4,15.052,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 10 10 10 10 
270,1,1,6,25,0,33,0,14,8,14.156,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 25 25 25 25 
271,4,1,1,17,1,39,0,3,6,35.022,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 17 17 17 17 
272,4,4,4,4,1,3,0,10,5,20.662,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 4 4 4 4 
273,1,1,2,8,0,32,1,4,3,23.869,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 8 8 8 8 
274,4,2,1,5,1,27,0,8,8,26.819,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 5 5 5 5 
275,1,1,5,12,1,29,0,8,1,13.55,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 12 12 12 12 
276,8,4,5,13,1,48,0,14,6,18.405,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 13 13 13 13 
277,1,1,7,9,0,7,0,9,8,13.566,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 9 9 9 9 
278,1,8,4,14,1,40,1,3,9,20.257,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 14 14 14 14 
279,1,4,3,20,0,33,0,7,4,20.88,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 20 20 20 20 
280,8,1,7,12,1,6,1,11,9,13.341,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 12 12 12 12 
281,1,4,8,11,1,13,0,4,4,13.125,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 11 11 11 11 
282,1,8,6,27,0,30,1,3,9,14.65,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 27 27 27 27 
283,2,8,5,19,0,5,0,12,9,13.067,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 19 19 19 19 
284,8,8,7,6,1,39,0,5,8,13.408,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 6 6 6 6 
285,1,8,7,6,1,36,1,1,7,13.278,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 6 6 6 6 
286,1,4,7,9,1,21,0,15,8,13.571,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 9 9 9 9 
287,4,8,5,19,0,46,1,8,4,13.775,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 19 19 19 19 
288,1,4,6,7,0,41,0,13,5,13.274,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 7 7 7 7 
289,8,2,1,12,0,4,0,10,8,20.604,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 12 12 12 12 
290,4,1,1,23,0,29,1,5,6,33.327,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 23 23 23 23 
291,1,8,3,15,0,35,1,8,9,22.032,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 15 15 15 15 
292,8,2,1,4,0,24,1,3,3,20.876,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 4 4 4 4 
293,2,8,3,16,1,45,1,11,2,20.021,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 16 16 16 16 
294,4,8,1,18,0,34,0,14,8,32.881,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 18 18 18 18 
295,2,8,6,9,1,8,0,9,9,14.435,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 9 9 9 9 
296,4,1,4,10,0,38,1,5,5,18.473,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 10 10 10 10 
297,1,1,1,11,0,38,1,7,2,31.486,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 11 11 11 11 
298,8,4,2,18,0,24,1,6,9,26.429,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 18 18 18 18 
299,1,2,3,24,1,27,1,4,1,19.268,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 24 24 24 24 
300,1,8,7,28,1,40,0,9,6,15.377,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 28 28 28 28 
301,8,4,8,29,0,47,0,2,8,13.536,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 29 29 29 29 
302,4,2,5,23,0,38,0,8,4,13.927,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 23 23 23 23 
303,2,2,1,5,0,38,1,10,7,30.119,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 5 5 5 5 
304,2,4,8,26,0,12,1,10,7,16.596,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 26 26 26 26 
305,2,2,6,18,1,30,1,7,6,13.627,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 18 18 18 18 
306,8,2,3,2,1,10,0,7,9,13.999,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 2 2 2 2 
307,8,2,1,3,1,22,1,4,2,19.622,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 3 3 3 3 
308,8,4,1,17,1,5,0,15,8,24.05,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 17 17 17 17 
309,8,2,4,10,0,3,0,8,9,21.063,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 10 10 10 10 
310,8,1,8,15,1,19,0,6,4,14.591,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 15 15 15 15 
311,8,8,2,27,1,3,0,9,5,22.998,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 27 27 27 27 
312,8,4,2,21,0,43,0,1,9,22.112,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 21 21 21 21 
313,1,2,6,9,1,5,0,12,8,13.668,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 9 9 9 9 
314,8,4,1,16,1,19,1,4,4,23.072,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 16 16 16 16 
315,2,8,8,5,0,14,0,4,9,13.327,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 5 5 5 5 
316,4,1,7,23,0,11,1,12,2,14.991,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 23 23 23 23 
317,1,4,6,24,1,19,0,1,7,15.182,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 24 24 24 24 
318,1,2,6,26,1,48,0,5,1,14.647,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 26 26 26 26 
319,2,8,7,4,1,40,0,13,5,12.631,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 4 4 4 4 
320,1,2,7,12,0,15,1,1,3,13.85,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 12 12 12 12 
321,8,4,1,26,0,47,1,1,5,23.315,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 26 26 26 26 
322,2,2,4,15,0,41,0,15,9,25.251,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 15 15 15 15 
323,4,2,7,4,1,37,0,15,7,13.861,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 4 4 4 4 
324,2,8,5,20,0,14,1,9,7,13.351,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 20 20 20 20 
325,8,1,4,5,0,23,1,8,2,17.58,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 5 5 5 5 
326,4,2,3,7,0,19,1,15,5,19.479,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 7 7 7 7 
327,2,8,7,7,0,49,0,3,5,13.517,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 7 7 7 7 
